Theta               	Rp                  
0,000000000000000   	0,802086406231048   
0,180360721442886   	0,802085736851747   
0,360721442885772   	0,802083728678584   
0,541082164328657   	0,802080381605768   
0,721442885771543   	0,802075695456952   
0,901803607214429   	0,802069669985189   
1,082164328657315   	0,802062304872868   
1,262525050100200   	0,802053599731639   
1,442885771543086   	0,802043554102311   
1,623246492985972   	0,802032167454741   
1,803607214428858   	0,802019439187701   
1,983967935871743   	0,802005368628724   
2,164328657314629   	0,801989955033939   
2,344689378757515   	0,801973197587885   
2,525050100200401   	0,801955095403304   
2,705410821643286   	0,801935647520917   
2,885771543086173   	0,801914852909187   
3,066132264529058   	0,801892710464056   
3,246492985971944   	0,801869219008667   
3,426853707414830   	0,801844377293070   
3,607214428857715   	0,801818183993898   
3,787575150300601   	0,801790637714043   
3,967935871743487   	0,801761736982294   
4,148296593186373   	0,801731480252963   
4,328657314629258   	0,801699865905499   
4,509018036072145   	0,801666892244063   
4,689378757515030   	0,801632557497110   
4,869739478957916   	0,801596859816920   
5,050100200400801   	0,801559797279136   
5,230460921843687   	0,801521367882264   
5,410821643286573   	0,801481569547159   
5,591182364729459   	0,801440400116489   
5,771543086172345   	0,801397857354174   
5,951903807615230   	0,801353938944812   
6,132264529058117   	0,801308642493068   
6,312625250501002   	0,801261965523063   
6,492985971943888   	0,801213905477712   
6,673346693386773   	0,801164459718066   
6,853707414829660   	0,801113625522613   
7,034068136272545   	0,801061400086565   
7,214428857715431   	0,801007780521113   
7,394789579158316   	0,800952763852665   
7,575150300601202   	0,800896347022053   
7,755511022044089   	0,800838526883724   
7,935871743486974   	0,800779300204892   
8,116232464929860   	0,800718663664676   
8,296593186372746   	0,800656613853207   
8,476953907815631   	0,800593147270705   
8,657314629258517   	0,800528260326536   
8,837675350701403   	0,800461949338237   
9,018036072144289   	0,800394210530507   
9,198396793587174   	0,800325040034185   
9,378757515030060   	0,800254433885181   
9,559118236472946   	0,800182388023391   
9,739478957915832   	0,800108898291573   
9,919839679358718   	0,800033960434197   
10,100200400801603  	0,799957570096263   
10,280561122244489  	0,799879722822087   
10,460921843687375  	0,799800414054053   
10,641282565130261  	0,799719639131336   
10,821643286573146  	0,799637393288583   
11,002004008016032  	0,799553671654574   
11,182364729458918  	0,799468469250835   
11,362725450901804  	0,799381780990225   
11,543086172344690  	0,799293601675478   
11,723446893787575  	0,799203925997720   
11,903807615230461  	0,799112748534939   
12,084168336673347  	0,799020063750423   
12,264529058116233  	0,798925865991155   
12,444889779559118  	0,798830149486180   
12,625250501002004  	0,798732908344912   
12,805611222444890  	0,798634136555428   
12,985971943887776  	0,798533827982695   
13,166332665330661  	0,798431976366774   
13,346693386773547  	0,798328575320974   
13,527054108216433  	0,798223618329966   
13,707414829659319  	0,798117098747852   
13,887775551102205  	0,798009009796191   
14,068136272545090  	0,797899344561984   
14,248496993987976  	0,797788095995612   
14,428857715430862  	0,797675256908723   
14,609218436873748  	0,797560819972088   
14,789579158316633  	0,797444777713396   
14,969939879759519  	0,797327122515009   
15,150300601202405  	0,797207846611675   
15,330661322645291  	0,797086942088186   
15,511022044088177  	0,796964400876990   
15,691382765531062  	0,796840214755766   
15,871743486973948  	0,796714375344935   
16,052104208416832  	0,796586874105138   
16,232464929859720  	0,796457702334659   
16,412825651302605  	0,796326851166804   
16,593186372745493  	0,796194311567238   
16,773547094188377  	0,796060074331260   
